sexo;cargo;estado;regiao;identificacaoCurso;anoCurso;seqAnoCurso;categoriaCurso;idadeAluno;anosExercicio;situacaoAluno
M;2;19;4;42;2022;1;4;30;;APROVADO
M;2;22;1;42;2022;1;4;24;;APROVADO
M;2;7;3;42;2022;1;4;26;;APROVADO
M;2;4;1;42;2022;1;4;26;;APROVADO
M;2;1;1;42;2022;1;4;27;;APROVADO
M;2;22;1;42;2022;1;4;26;;APROVADO
M;2;19;4;42;2022;1;4;28;;APROVADO
M;2;7;3;42;2022;1;4;27;;APROVADO
M;2;23;5;42;2022;1;4;31;;APROVADO
M;2;7;3;42;2022;1;4;30;;APROVADO
M;2;23;5;42;2022;1;4;27;;APROVADO
M;2;1;1;42;2022;1;4;23;;APROVADO
M;2;23;5;42;2022;1;4;35;;APROVADO
M;2;12;3;42;2022;1;4;35;;APROVADO
M;2;13;3;42;2022;1;4;40;;APROVADO
M;2;22;1;42;2022;1;4;27;;APROVADO
F;2;3;1;42;2022;1;4;31;;APROVADO
M;2;7;3;42;2022;1;4;26;;APROVADO
M;2;26;4;42;2022;1;4;33;;APROVADO
F;2;3;1;42;2022;1;4;33;;APROVADO
M;2;1;1;42;2022;1;4;27;;APROVADO
M;2;1;1;42;2022;1;4;25;;APROVADO
M;2;14;1;42;2022;1;4;31;;APROVADO
M;2;12;3;42;2022;1;4;30;;APROVADO
F;2;12;3;42;2022;1;4;28;;APROVADO
F;2;14;1;42;2022;1;4;24;;APROVADO
F;2;14;1;42;2022;1;4;24;;APROVADO
M;2;13;3;42;2022;1;4;31;;APROVADO
M;2;14;1;42;2022;1;4;29;;APROVADO
M;2;7;3;42;2022;1;4;25;;APROVADO
M;2;14;1;42;2022;1;4;30;;APROVADO
M;2;19;4;42;2022;1;4;46;;APROVADO
M;2;14;1;42;2022;1;4;28;;APROVADO
M;2;3;1;42;2022;1;4;30;;APROVADO
M;2;26;4;42;2022;1;4;36;;APROVADO
M;2;12;3;42;2022;1;4;24;;APROVADO
M;2;22;1;42;2022;1;4;33;;APROVADO
M;2;14;1;42;2022;1;4;29;;APROVADO
M;2;7;3;42;2022;1;4;37;;APROVADO
M;2;7;3;42;2022;1;4;33;;APROVADO
M;2;22;1;42;2022;1;4;29;;APROVADO
M;2;1;1;42;2022;1;4;27;;APROVADO
M;2;27;1;42;2022;1;4;33;;APROVADO
M;2;4;1;42;2022;1;4;28;;APROVADO
M;2;7;3;42;2022;1;4;26;;APROVADO
M;2;23;5;42;2022;1;4;38;;APROVADO
M;2;13;3;42;2022;1;4;27;;REPROVADO
M;2;3;1;42;2022;1;4;29;;APROVADO
M;2;14;1;42;2022;1;4;28;;APROVADO
M;2;1;1;42;2022;1;4;28;;APROVADO
M;2;7;3;42;2022;1;4;22;;REPROVADO
M;2;21;1;42;2022;1;4;22;;APROVADO
M;2;13;3;42;2022;1;4;31;;APROVADO
M;2;21;1;42;2022;1;4;25;;REPROVADO
M;2;13;3;42;2022;1;4;27;;APROVADO
M;2;12;3;42;2022;1;4;26;;APROVADO
M;2;3;1;42;2022;1;4;32;;APROVADO
M;2;3;1;42;2022;1;4;41;;APROVADO
M;2;1;1;42;2022;1;4;34;;APROVADO
M;2;12;3;42;2022;1;4;33;;APROVADO
M;2;23;5;42;2022;1;4;30;;APROVADO
M;2;21;1;42;2022;1;4;35;;APROVADO
M;2;3;1;42;2022;1;4;32;;APROVADO
M;2;14;1;42;2022;1;4;30;;APROVADO
F;2;23;5;42;2022;1;4;30;;APROVADO
M;2;27;1;42;2022;1;4;29;;APROVADO
M;2;21;1;42;2022;1;4;26;;APROVADO
M;2;13;3;42;2022;1;4;32;;APROVADO
M;2;23;5;42;2022;1;4;24;;APROVADO
M;2;1;1;42;2022;1;4;30;;APROVADO
M;2;7;3;42;2022;1;4;29;;APROVADO
F;2;10;2;42;2022;1;4;29;;APROVADO
M;2;21;1;42;2022;1;4;26;;APROVADO
M;2;19;4;42;2022;1;4;28;;APROVADO
F;2;21;1;42;2022;1;4;;;APROVADO
M;2;1;1;42;2022;1;4;30;;APROVADO
M;2;21;1;42;2022;1;4;25;;APROVADO
M;2;19;4;42;2022;1;4;33;;REPROVADO
M;2;19;4;42;2022;1;4;33;;APROVADO
M;2;9;3;42;2022;1;4;31;;APROVADO
M;2;14;1;42;2022;1;4;26;;APROVADO
M;2;23;5;42;2022;1;4;38;;APROVADO
M;2;21;1;42;2022;1;4;30;;APROVADO
M;2;14;1;42;2022;1;4;31;;APROVADO
M;2;12;3;42;2022;1;4;24;;APROVADO
M;2;21;1;42;2022;1;4;34;;APROVADO
F;2;1;1;42;2022;1;4;40;;APROVADO
M;2;12;3;42;2022;1;4;30;;APROVADO
M;2;1;1;42;2022;1;4;30;;APROVADO
M;2;27;1;42;2022;1;4;33;;APROVADO
M;2;14;1;42;2022;1;4;30;;APROVADO
M;2;22;1;42;2022;1;4;31;;APROVADO
M;2;12;3;42;2022;1;4;28;;APROVADO
M;2;19;4;42;2022;1;4;37;;APROVADO
M;2;22;1;42;2022;1;4;28;;APROVADO
M;2;27;1;42;2022;1;4;27;;APROVADO
M;2;14;1;42;2022;1;4;37;;APROVADO
M;2;7;3;42;2022;1;4;28;;APROVADO
M;2;23;5;42;2022;1;4;33;;APROVADO
M;2;19;4;42;2022;1;4;44;;APROVADO
M;2;21;1;42;2022;1;4;29;;APROVADO
M;2;1;1;42;2022;1;4;25;;APROVADO
M;2;12;3;42;2022;1;4;29;;APROVADO
M;2;22;1;42;2022;1;4;28;;APROVADO
M;2;23;5;42;2022;1;4;26;;APROVADO
M;2;7;3;42;2022;1;4;29;;APROVADO
M;2;21;1;42;2022;1;4;28;;APROVADO
M;2;19;4;42;2022;1;4;26;;APROVADO
M;2;26;4;42;2022;1;4;31;;APROVADO
M;2;4;1;42;2022;1;4;28;;APROVADO
M;2;22;1;42;2022;1;4;29;;APROVADO
M;2;1;1;42;2022;1;4;25;;APROVADO
M;2;22;1;42;2022;1;4;29;;APROVADO
M;2;10;2;42;2022;1;4;30;;APROVADO
F;2;1;1;42;2022;1;4;30;;APROVADO
M;2;23;5;42;2022;1;4;31;;APROVADO
M;2;14;1;42;2022;1;4;28;;APROVADO
F;2;12;3;42;2022;1;4;31;;APROVADO
M;2;27;1;42;2022;1;4;25;;APROVADO
M;2;21;1;42;2022;1;4;35;;APROVADO
M;2;13;3;42;2022;1;4;28;;APROVADO
M;2;23;5;42;2022;1;4;25;;APROVADO
F;2;7;3;42;2022;1;4;36;;APROVADO
F;2;10;2;42;2022;1;4;33;;APROVADO
F;2;19;4;42;2022;1;4;37;;APROVADO
M;2;13;3;42;2022;1;4;33;;APROVADO
M;2;4;1;42;2022;1;4;28;;APROVADO
M;2;4;1;42;2022;1;4;31;;APROVADO
M;2;22;1;42;2022;1;4;27;;APROVADO
M;2;14;1;42;2022;1;4;32;;APROVADO
M;2;14;1;42;2022;1;4;35;;APROVADO
M;2;10;2;42;2022;1;4;33;;APROVADO
M;2;14;1;42;2022;1;4;25;;APROVADO
F;0;19;4;42;2022;1;4;;;REPROVADO
M;2;14;1;42;2022;1;4;33;;APROVADO
M;2;13;3;42;2022;1;4;31;;APROVADO
M;2;12;3;42;2022;1;4;33;;APROVADO
M;2;23;5;42;2022;1;4;28;;APROVADO
F;2;13;3;42;2022;1;4;30;;APROVADO
M;2;21;1;42;2022;1;4;31;;APROVADO
M;2;26;4;42;2022;1;4;26;;APROVADO
F;2;21;1;42;2022;1;4;32;;APROVADO
M;2;10;2;42;2022;1;4;32;;APROVADO
M;2;7;3;42;2022;1;4;25;;APROVADO
M;2;26;4;42;2022;1;4;23;;APROVADO
M;2;1;1;42;2022;1;4;25;;APROVADO
M;2;21;1;42;2022;1;4;27;;APROVADO
M;2;19;4;42;2022;1;4;28;;APROVADO
M;2;19;4;42;2022;1;4;33;;APROVADO
M;2;23;5;42;2022;1;4;28;;APROVADO
M;2;12;3;42;2022;1;4;22;;APROVADO
M;2;21;1;42;2022;1;4;31;;APROVADO
M;2;7;3;42;2022;1;4;23;;APROVADO
F;0;7;3;42;2022;1;4;;;REPROVADO
M;2;21;1;42;2022;1;4;29;;APROVADO
M;2;27;1;42;2022;1;4;25;;APROVADO
M;2;23;5;42;2022;1;4;31;;APROVADO
M;2;11;4;42;2022;1;4;32;;APROVADO
M;2;10;2;42;2022;1;4;26;;APROVADO
M;2;23;5;42;2022;1;4;26;;APROVADO
M;2;27;1;42;2022;1;4;24;;APROVADO
M;2;23;5;42;2022;1;4;29;;APROVADO
M;2;13;3;42;2022;1;4;21;;APROVADO
F;2;14;1;42;2022;1;4;24;;APROVADO
M;2;21;1;42;2022;1;4;30;;APROVADO
M;2;7;3;42;2022;1;4;35;;APROVADO
M;2;19;4;42;2022;1;4;29;;APROVADO
M;2;27;1;42;2022;1;4;31;;APROVADO
M;2;23;5;42;2022;1;4;27;;APROVADO
M;2;13;3;42;2022;1;4;23;;APROVADO
M;2;12;3;42;2022;1;4;27;;APROVADO
M;2;14;1;42;2022;1;4;27;;APROVADO
M;2;12;3;42;2022;1;4;27;;APROVADO
F;2;14;1;42;2022;1;4;30;;APROVADO
M;2;19;4;42;2022;1;4;29;;APROVADO
M;2;21;1;42;2022;1;4;27;;APROVADO
M;2;14;1;42;2022;1;4;30;;APROVADO
M;2;10;2;42;2022;1;4;27;;APROVADO
M;2;21;1;42;2022;1;4;25;;APROVADO
M;2;14;1;42;2022;1;4;43;;APROVADO
M;6;21;1;42;2022;1;4;29;;APROVADO
F;4;4;1;42;2022;1;4;41;;APROVADO
F;1;7;3;44;2022;1;4;39;18;REPROVADO
M;1;7;3;44;2022;1;4;41;18;REPROVADO
M;6;11;4;44;2022;1;4;47;18;APROVADO
F;2;7;3;44;2022;1;4;35;;APROVADO
M;6;7;3;44;2022;1;4;33;8;APROVADO
M;4;16;2;44;2022;1;4;46;19;APROVADO
M;4;7;3;44;2022;1;4;46;16;APROVADO
M;4;7;3;44;2022;1;4;49;13;APROVADO
M;4;12;3;44;2022;1;4;49;17;APROVADO
M;4;13;3;44;2022;1;4;43;16;APROVADO
M;4;7;3;44;2022;1;4;44;17;APROVADO
M;4;24;5;44;2022;1;4;47;20;APROVADO
F;4;16;2;44;2022;1;4;42;14;APROVADO
M;4;7;3;44;2022;1;4;45;15;APROVADO
M;4;18;5;44;2022;1;4;47;19;APROVADO
M;4;7;3;44;2022;1;4;43;14;REPROVADO
M;2;7;3;44;2022;1;4;50;19;APROVADO
F;2;16;2;44;2022;1;4;47;25;APROVADO
F;2;13;3;44;2022;1;4;28;;APROVADO
F;5;16;2;44;2022;1;4;42;15;APROVADO
M;4;16;2;44;2022;1;4;43;15;APROVADO
F;4;7;3;44;2022;1;4;42;16;APROVADO
F;4;11;4;44;2022;1;4;47;19;APROVADO
M;4;24;5;44;2022;1;4;45;13;REPROVADO
M;2;18;5;44;2022;1;4;44;15;APROVADO
M;2;7;3;44;2022;1;4;53;23;REPROVADO
M;5;7;3;44;2022;1;4;49;15;APROVADO
F;1;7;3;44;2022;1;4;30;;APROVADO
M;2;7;3;44;2022;1;4;35;;APROVADO
M;2;18;5;44;2022;1;4;36;;REPROVADO
M;2;7;3;44;2022;1;4;30;6;APROVADO
F;5;7;3;44;2022;1;4;27;;APROVADO
M;1;7;3;44;2022;1;4;42;18;APROVADO
M;4;22;1;44;2022;1;4;30;;APROVADO
F;1;7;3;44;2022;1;4;43;18;REPROVADO
F;4;7;3;44;2022;1;4;34;;APROVADO
F;5;7;3;44;2022;1;4;59;18;APROVADO
M;2;24;5;44;2022;1;4;48;23;APROVADO
M;2;7;3;44;2022;1;4;40;9;APROVADO
M;1;7;3;44;2022;1;4;41;8;REPROVADO
M;1;12;3;44;2022;1;4;31;8;APROVADO
M;4;21;1;44;2022;1;4;41;;REPROVADO
M;1;7;3;44;2022;1;4;57;17;APROVADO
F;4;7;3;44;2022;1;4;46;16;APROVADO
M;4;7;3;44;2022;1;4;42;;APROVADO
F;4;26;4;44;2022;1;4;47;18;APROVADO
M;4;7;3;44;2022;1;4;49;14;APROVADO
M;4;7;3;44;2022;1;4;49;19;APROVADO
F;4;21;1;44;2022;1;4;30;;APROVADO
M;4;8;4;44;2022;1;4;45;15;APROVADO
M;6;11;4;35;2022;1;4;47;18;REPROVADO
M;1;7;3;35;2022;1;4;41;18;REPROVADO
M;4;12;3;35;2022;1;4;39;;APROVADO
M;5;10;2;35;2022;1;4;43;8;REPROVADO
M;5;1;1;35;2022;1;4;43;8;REPROVADO
M;5;26;4;35;2022;1;4;28;;REPROVADO
M;2;19;4;35;2022;1;4;47;15;REPROVADO
M;2;7;3;35;2022;1;4;52;14;REPROVADO
M;2;27;1;35;2022;1;4;38;;REPROVADO
M;6;7;3;35;2022;1;4;39;8;REPROVADO
M;2;14;1;35;2022;1;4;36;6;REPROVADO
M;2;14;1;35;2022;1;4;39;;REPROVADO
M;2;11;4;35;2022;1;4;54;15;REPROVADO
M;2;24;5;35;2022;1;4;48;23;APROVADO
M;5;7;3;35;2022;1;4;55;22;REPROVADO
M;2;6;2;35;2022;1;4;49;23;APROVADO
F;4;7;3;35;2022;1;4;34;;REPROVADO
M;2;7;3;35;2022;1;4;37;;APROVADO
M;6;7;3;35;2022;1;4;57;15;REPROVADO
M;6;26;4;35;2022;1;4;51;17;APROVADO
F;6;18;5;35;2022;1;4;33;;APROVADO
M;2;11;4;35;2022;1;4;45;6;APROVADO
F;2;3;1;35;2022;1;4;26;;APROVADO
M;4;5;2;35;2022;1;4;49;15;APROVADO
M;2;7;3;35;2022;1;4;28;;REPROVADO
M;5;7;3;35;2022;1;4;53;16;REPROVADO
M;6;11;4;35;2022;1;4;41;15;APROVADO
M;6;18;5;35;2022;1;4;61;18;APROVADO
M;2;1;1;35;2022;1;4;23;;REPROVADO
M;2;14;1;35;2022;1;4;43;;REPROVADO
M;4;7;3;35;2022;1;4;56;15;APROVADO
M;6;11;4;35;2022;1;4;48;15;APROVADO
M;5;7;3;35;2022;1;4;55;16;REPROVADO
M;2;24;5;35;2022;1;4;40;9;APROVADO
F;2;12;3;35;2022;1;4;28;;APROVADO
M;2;7;3;35;2022;1;4;29;6;APROVADO
M;2;20;2;35;2022;1;4;46;14;APROVADO
M;2;14;1;35;2022;1;4;37;;REPROVADO
M;4;7;3;35;2022;1;4;38;12;REPROVADO
M;2;19;4;35;2022;1;4;45;20;APROVADO
M;2;19;4;35;2022;1;4;33;;REPROVADO
M;2;1;1;35;2022;1;4;29;;APROVADO
M;2;11;4;35;2022;1;4;33;;APROVADO
M;2;13;3;35;2022;1;4;31;;APROVADO
M;7;9;3;35;2022;1;4;35;9;REPROVADO
F;2;7;3;35;2022;1;4;41;;REPROVADO
M;4;7;3;42;2022;2;4;47;19;REPROVADO
M;4;7;3;42;2022;2;4;42;;REPROVADO
M;4;7;3;42;2022;2;4;41;15;REPROVADO
F;4;26;4;42;2022;2;4;47;18;REPROVADO
M;4;7;3;42;2022;2;4;45;13;REPROVADO
M;7;7;3;42;2022;2;4;47;15;REPROVADO
M;2;23;5;42;2022;2;4;26;;APROVADO
M;2;10;2;42;2022;2;4;30;;APROVADO
M;2;21;1;42;2022;2;4;37;;APROVADO
M;2;14;1;42;2022;2;4;28;;APROVADO
F;2;7;3;42;2022;2;4;33;;APROVADO
M;2;23;5;42;2022;2;4;28;;APROVADO
M;2;3;1;42;2022;2;4;32;;APROVADO
M;2;3;1;42;2022;2;4;32;;APROVADO
M;2;12;3;42;2022;2;4;28;;APROVADO
M;2;3;1;42;2022;2;4;27;;APROVADO
M;2;13;3;42;2022;2;4;48;;APROVADO
M;2;1;1;42;2022;2;4;28;;APROVADO
M;2;21;1;42;2022;2;4;30;;APROVADO
M;2;19;4;42;2022;2;4;26;;APROVADO
M;2;23;5;42;2022;2;4;29;;APROVADO
M;2;1;1;42;2022;2;4;34;;APROVADO
M;2;7;3;42;2022;2;4;28;;APROVADO
M;2;19;4;42;2022;2;4;27;;APROVADO
F;2;1;1;42;2022;2;4;34;;APROVADO
M;2;7;3;42;2022;2;4;33;;APROVADO
M;2;21;1;42;2022;2;4;32;;APROVADO
M;2;23;5;42;2022;2;4;28;;APROVADO
M;2;26;4;42;2022;2;4;29;;APROVADO
F;2;10;2;42;2022;2;4;32;;APROVADO
F;2;14;1;42;2022;2;4;21;;APROVADO
M;2;22;1;42;2022;2;4;34;;APROVADO
F;2;14;1;42;2022;2;4;31;;APROVADO
F;2;1;1;42;2022;2;4;34;;APROVADO
F;2;19;4;42;2022;2;4;26;;APROVADO
M;2;13;3;42;2022;2;4;33;;APROVADO
M;2;12;3;42;2022;2;4;31;;APROVADO
M;2;12;3;42;2022;2;4;27;;APROVADO
M;2;4;1;42;2022;2;4;30;;APROVADO
M;2;14;1;42;2022;2;4;33;;APROVADO
M;2;21;1;42;2022;2;4;26;;APROVADO
M;2;23;5;42;2022;2;4;29;;APROVADO
M;2;14;1;42;2022;2;4;25;;APROVADO
M;2;14;1;42;2022;2;4;39;;APROVADO
M;2;13;3;42;2022;2;4;28;;APROVADO
M;2;10;2;42;2022;2;4;33;;APROVADO
M;2;7;3;42;2022;2;4;32;;APROVADO
F;2;1;1;42;2022;2;4;31;;APROVADO
F;2;14;1;42;2022;2;4;31;;APROVADO
M;2;23;5;42;2022;2;4;30;;APROVADO
F;2;1;1;42;2022;2;4;27;;APROVADO
F;2;1;1;42;2022;2;4;35;;APROVADO
M;2;13;3;42;2022;2;4;29;;APROVADO
M;2;22;1;42;2022;2;4;28;;APROVADO
M;2;26;4;42;2022;2;4;32;;APROVADO
M;2;21;1;42;2022;2;4;25;;APROVADO
M;2;9;3;42;2022;2;4;30;;APROVADO
M;2;13;3;42;2022;2;4;26;;APROVADO
F;2;26;4;42;2022;2;4;40;;APROVADO
M;2;14;1;42;2022;2;4;25;;APROVADO
M;2;7;3;42;2022;2;4;25;;APROVADO
F;2;1;1;42;2022;2;4;38;;APROVADO
F;2;3;1;42;2022;2;4;27;;APROVADO
F;2;3;1;42;2022;2;4;31;;APROVADO
F;2;3;1;42;2022;2;4;28;;APROVADO
M;2;23;5;42;2022;2;4;26;;APROVADO
M;2;3;1;42;2022;2;4;27;;APROVADO
F;2;3;1;42;2022;2;4;27;;APROVADO
M;2;10;2;42;2022;2;4;38;;APROVADO
M;2;27;1;42;2022;2;4;28;;APROVADO
M;2;12;3;42;2022;2;4;26;;APROVADO
M;2;3;1;42;2022;2;4;27;;APROVADO
M;2;26;4;42;2022;2;4;29;;APROVADO
M;2;21;1;42;2022;2;4;38;;APROVADO
M;2;3;1;42;2022;2;4;31;;APROVADO
M;2;19;4;42;2022;2;4;25;;APROVADO
M;2;23;5;42;2022;2;4;23;;APROVADO
M;2;27;1;42;2022;2;4;33;;APROVADO
M;2;14;1;42;2022;2;4;27;;APROVADO
M;2;13;3;42;2022;2;4;28;;APROVADO
M;2;19;4;42;2022;2;4;42;;APROVADO
M;2;14;1;42;2022;2;4;25;;APROVADO
M;2;7;3;42;2022;2;4;24;;APROVADO
M;2;4;1;42;2022;2;4;35;;APROVADO
M;2;22;1;42;2022;2;4;28;;APROVADO
M;2;14;1;42;2022;2;4;23;;APROVADO
M;2;7;3;42;2022;2;4;29;;APROVADO
M;2;14;1;42;2022;2;4;30;;APROVADO
M;2;7;3;42;2022;2;4;30;;APROVADO
M;2;19;4;42;2022;2;4;27;;APROVADO
M;2;13;3;42;2022;2;4;29;;APROVADO
M;2;22;1;42;2022;2;4;36;;APROVADO
M;2;27;1;42;2022;2;4;29;;APROVADO
M;2;3;1;42;2022;2;4;29;;APROVADO
M;2;3;1;42;2022;2;4;28;;APROVADO
M;2;12;3;42;2022;2;4;26;;APROVADO
F;2;12;3;42;2022;2;4;28;;APROVADO
F;2;14;1;42;2022;2;4;28;;APROVADO
F;2;14;1;42;2022;2;4;29;;APROVADO
F;2;14;1;42;2022;2;4;31;;APROVADO
M;2;12;3;42;2022;2;4;30;;APROVADO
M;2;18;5;42;2022;2;4;33;;APROVADO
M;2;14;1;42;2022;2;4;37;;APROVADO
M;2;7;3;42;2022;2;4;24;;APROVADO
M;2;27;1;42;2022;2;4;31;;APROVADO
M;2;19;4;42;2022;2;4;29;;APROVADO
M;2;1;1;42;2022;2;4;27;;APROVADO
M;2;21;1;42;2022;2;4;26;;APROVADO
M;2;14;1;42;2022;2;4;27;;APROVADO
M;2;21;1;42;2022;2;4;36;;APROVADO
M;2;14;1;42;2022;2;4;27;;APROVADO
F;2;1;1;42;2022;2;4;40;;APROVADO
M;2;26;4;42;2022;2;4;31;;APROVADO
M;2;23;5;42;2022;2;4;31;;APROVADO
M;2;7;3;42;2022;2;4;41;;APROVADO
F;2;1;1;42;2022;2;4;24;;APROVADO
M;2;21;1;42;2022;2;4;32;;APROVADO
M;2;12;3;42;2022;2;4;29;;APROVADO
M;2;21;1;42;2022;2;4;27;;APROVADO
M;2;14;1;42;2022;2;4;26;;APROVADO
M;2;26;4;42;2022;2;4;31;;APROVADO
M;2;12;3;42;2022;2;4;28;;APROVADO
M;2;27;1;42;2022;2;4;30;;APROVADO
M;2;7;3;42;2022;2;4;33;;APROVADO
F;2;14;1;42;2022;2;4;23;;APROVADO
F;2;14;1;42;2022;2;4;46;;APROVADO
F;2;11;4;42;2022;2;4;43;;APROVADO
M;2;14;1;42;2022;2;4;39;;APROVADO
M;2;21;1;42;2022;2;4;27;;APROVADO
M;2;14;1;42;2022;2;4;25;;APROVADO
M;2;3;1;42;2022;2;4;31;;APROVADO
M;2;7;3;42;2022;2;4;26;;APROVADO
M;2;3;1;42;2022;2;4;37;;APROVADO
F;2;3;1;42;2022;2;4;30;;APROVADO
F;2;19;4;42;2022;2;4;31;;APROVADO
M;2;21;1;42;2022;2;4;26;;APROVADO
F;2;4;1;42;2022;2;4;28;;APROVADO
M;2;7;3;42;2022;2;4;27;;APROVADO
M;2;23;5;42;2022;2;4;32;;APROVADO
M;2;4;1;42;2022;2;4;39;;APROVADO
M;2;23;5;42;2022;2;4;33;;APROVADO
M;2;21;1;42;2022;2;4;29;;APROVADO
M;2;21;1;42;2022;2;4;33;;APROVADO
M;2;10;2;42;2022;2;4;25;;APROVADO
M;2;21;1;42;2022;2;4;24;;APROVADO
M;2;1;1;42;2022;2;4;27;;APROVADO
M;2;3;1;42;2022;2;4;33;;APROVADO
M;2;1;1;42;2022;2;4;23;;APROVADO
M;2;7;3;42;2022;2;4;33;;APROVADO
M;2;22;1;42;2022;2;4;27;;APROVADO
M;2;26;4;42;2022;2;4;38;;APROVADO
M;2;1;1;42;2022;2;4;30;;APROVADO
M;2;21;1;42;2022;2;4;32;;APROVADO
M;2;21;1;42;2022;2;4;29;;APROVADO
M;2;14;1;42;2022;2;4;22;;APROVADO
M;2;23;5;42;2022;2;4;40;;APROVADO
M;2;5;2;42;2022;2;4;32;;APROVADO
M;2;1;1;42;2022;2;4;42;;APROVADO
M;2;26;4;42;2022;2;4;29;;APROVADO
F;2;3;1;42;2022;2;4;26;;APROVADO
M;2;10;2;42;2022;2;4;30;;APROVADO
M;2;1;1;42;2022;2;4;38;;APROVADO
M;2;14;1;42;2022;2;4;35;;APROVADO
M;2;13;3;42;2022;2;4;29;;APROVADO
M;2;1;1;42;2022;2;4;31;;APROVADO
M;2;10;2;42;2022;2;4;24;;APROVADO
M;2;7;3;42;2022;2;4;29;;APROVADO
F;2;12;3;42;2022;2;4;26;;APROVADO
M;2;21;1;42;2022;2;4;31;;APROVADO
F;2;3;1;42;2022;2;4;29;;APROVADO
M;2;21;1;42;2022;2;4;42;;APROVADO
M;2;22;1;42;2022;2;4;28;;APROVADO
M;2;12;3;42;2022;2;4;27;;APROVADO
M;2;7;3;42;2022;2;4;33;;APROVADO
M;2;3;1;42;2022;2;4;35;;APROVADO
M;2;14;1;42;2022;2;4;33;;APROVADO
M;2;26;4;42;2022;2;4;31;;APROVADO
M;2;14;1;42;2022;2;4;34;;APROVADO
M;2;12;3;42;2022;2;4;28;;APROVADO
M;2;21;1;42;2022;2;4;25;;APROVADO
M;2;7;3;42;2022;2;4;26;;APROVADO
M;2;23;5;42;2022;2;4;31;;APROVADO
M;2;4;1;42;2022;2;4;26;;APROVADO
M;2;13;3;42;2022;2;4;29;;APROVADO
M;2;19;4;42;2022;2;4;38;;APROVADO
M;2;23;5;42;2022;2;4;28;;APROVADO
M;2;1;1;42;2022;2;4;42;;APROVADO
M;2;12;3;42;2022;2;4;32;;APROVADO
M;2;21;1;42;2022;2;4;29;;APROVADO
M;2;10;2;42;2022;2;4;33;;APROVADO
M;2;14;1;42;2022;2;4;31;;APROVADO
M;2;7;3;42;2022;2;4;31;;APROVADO
M;2;23;5;42;2022;2;4;28;;APROVADO
M;2;23;5;42;2022;2;4;30;;APROVADO
M;2;10;2;42;2022;2;4;30;;APROVADO
F;2;12;3;42;2022;2;4;31;;APROVADO
F;2;14;1;42;2022;2;4;35;;APROVADO
F;2;26;4;42;2022;2;4;;;APROVADO
M;2;1;1;42;2022;2;4;27;;APROVADO
M;2;7;3;42;2022;2;4;30;;APROVADO
M;2;1;1;42;2022;2;4;33;;APROVADO
M;2;9;3;42;2022;2;4;31;;APROVADO
M;2;3;1;42;2022;2;4;27;;APROVADO
M;2;23;5;42;2022;2;4;30;;APROVADO
F;2;26;4;42;2022;2;4;28;;APROVADO
M;2;13;3;42;2022;2;4;28;;APROVADO
M;2;7;3;42;2022;2;4;28;;APROVADO
M;2;23;5;42;2022;2;4;26;;APROVADO
M;2;26;4;42;2022;2;4;27;;APROVADO
M;2;4;1;42;2022;2;4;27;;APROVADO
M;2;7;3;42;2022;2;4;29;;APROVADO
M;2;9;3;42;2022;2;4;30;;APROVADO
M;2;7;3;42;2022;2;4;30;;APROVADO
F;2;7;3;42;2022;2;4;;;APROVADO
M;2;22;1;42;2022;2;4;29;;APROVADO
M;2;1;1;42;2022;2;4;27;;APROVADO
M;2;3;1;42;2022;2;4;26;;APROVADO
M;2;7;3;42;2022;2;4;23;;APROVADO
M;2;3;1;42;2022;2;4;25;;APROVADO
M;2;23;5;42;2022;2;4;23;;APROVADO
M;2;23;5;42;2022;2;4;27;;APROVADO
M;2;12;3;42;2022;2;4;21;;APROVADO
M;2;9;3;42;2022;2;4;25;;APROVADO
M;2;12;3;42;2022;2;4;27;;APROVADO
M;2;22;1;42;2022;2;4;32;;APROVADO
M;2;22;1;42;2022;2;4;29;;APROVADO
M;2;23;5;42;2022;2;4;31;;APROVADO
M;2;26;4;42;2022;2;4;32;;APROVADO
M;2;19;4;42;2022;2;4;31;;APROVADO
M;2;3;1;42;2022;2;4;26;;APROVADO
M;2;3;1;42;2022;2;4;38;;APROVADO
M;2;19;4;42;2022;2;4;38;;APROVADO
M;2;1;1;42;2022;2;4;27;;APROVADO
M;2;7;3;42;2022;2;4;28;;APROVADO
M;2;26;4;42;2022;2;4;29;;APROVADO
M;2;12;3;42;2022;2;4;28;;APROVADO
M;2;13;3;42;2022;2;4;29;;APROVADO
M;2;21;1;42;2022;2;4;27;;APROVADO
F;2;7;3;42;2022;2;4;26;;APROVADO
M;2;4;1;42;2022;2;4;26;;APROVADO
M;2;7;3;42;2022;2;4;28;;APROVADO
M;2;7;3;42;2022;2;4;29;;APROVADO
M;2;21;1;42;2022;2;4;26;;APROVADO
M;2;22;1;42;2022;2;4;27;;APROVADO
M;2;12;3;42;2022;2;4;24;;APROVADO
M;2;12;3;42;2022;2;4;26;;APROVADO
F;2;3;1;42;2022;2;4;27;;APROVADO
M;2;21;1;42;2022;2;4;31;;APROVADO
M;2;7;3;42;2022;2;4;29;;APROVADO
M;2;7;3;42;2022;2;4;35;;APROVADO
M;2;7;3;42;2022;2;4;32;;APROVADO
M;2;1;1;42;2022;2;4;29;;APROVADO
F;2;7;3;42;2022;2;4;26;;APROVADO
